ID,Tweet_ID,UserID,Username,Time,Language,Text,Hashtags,Geo,Retweets,Replies,Likes
492,1524075714630275072,3355895602,Erhan,2022-05-10 17:15:40+00:00,en,"RT @AshRite2: Waterfalls in the forest
💦
#Waterfalls #Forest🌱#Natural
#Thought #Nature #Earth #WATER #photography #Smile #Smart #life #Arti…","['waterfalls', 'forest🌱#natural', 'thought', 'nature', 'earth', 'water', 'photography', 'smile', 'smart', 'life', 'arti…']",,432,0,0
493,1524075707625721856,20967528,The.SD.Liz.Lifestyle ☮️💜,2022-05-10 17:15:39+00:00,en,"Cuz itz part of #USA new #ClimateCrisis now - #wildfires annuaLLy n starting earlier 🔥🔥🔥
#NewMexicoFires https://t.co/tWPDM1TvB4","['usa', 'climatecrisis', 'wildfires', 'newmexicofires']",,0,0,0
494,1524075700805935104,2290516356,Massachusetts Green Building,2022-05-10 17:15:37+00:00,en,RT @PAGreenbuilding: Composting 101: Tips for Everyday #Composting at Home (You Can Do It!) https://t.co/AVVtSn5vYm #composting #compost #w…,"['composting', 'composting', 'compost', 'w…']",,21,0,0
495,1524075674985660417,1434482099076190223,Burhan Gujjar,2022-05-10 17:15:31+00:00,ur,"اوتھے عملاں دے ھوݨے نے نبیڑے
کسے نئیں تیری ذات پچھݨی
پنجابی صوفی کلام
نصرت فتح علی خان👇
https://t.co/DEnBnSGovC
#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,0
496,1524075672104325121,1466822736290926607,Ann Rostampour,2022-05-10 17:15:30+00:00,en,"RT @MikeHudema: Ethiopia planted a record-breaking 350 million trees in 12 hours to fight the #climatecrisis.

We have solutions. Time to d…",['climatecrisis.'],,723,0,0
497,1524075661677240323,984156742970781696,Lilith,2022-05-10 17:15:28+00:00,und,"https://t.co/R2S5VJU7Ey
#ClimateCrisis",['climatecrisis'],,0,0,0
498,1524075639275507713,746937759630237696,Helen J Miles,2022-05-10 17:15:23+00:00,en,RT @CarolineLucas: I wonder if it’s ever occurred to Boris Johnson to introduce laws to target the #ClimateEmergency rather than laws to ta…,['climateemergency'],,1235,0,0
499,1524075620350644225,1549824859,Albright LabConsBiog,2022-05-10 17:15:18+00:00,en,"I really want to rename our @UnrGeography #ClimateChange course sequence: 
⏹️ Climate Problems
⏹️ Climate Solutions",['climatechange'],,0,0,3
500,1524075615846121472,41333934,Lady Gytha Ogg 🕯 🇺🇦🐟 #dogooder 🌻 #notmypm🎪🕷,2022-05-10 17:15:17+00:00,en,RT @audleyburnett: BBC News Today; a 50% chance of breaching 1.5° (but NOTHING in Queen’s Speech on #ClimateCrisis ). But “Ministers will a…,['climatecrisis'],,57,0,0
501,1524075590118109184,1434482099076190223,Burhan Gujjar,2022-05-10 17:15:11+00:00,ur,"پاکستان میں قوموں کی اب ""نئی صف"" بندی ھوگی۔👇
https://t.co/CwplS7r4Bq https://t.co/9H5Al6DFTH
#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,3,0,3
502,1524075580244779014,404632219,Syed,2022-05-10 17:15:08+00:00,en,"RT @MikeHudema: Ethiopia planted a record-breaking 350 million trees in 12 hours to fight the #climatecrisis.

We have solutions. Time to d…",['climatecrisis.'],,723,0,0
503,1524075572158255106,2433920654,Tom Lines 🇬🇧 🇺🇦 🇵🇸 🇪🇺,2022-05-10 17:15:07+00:00,en,RT @XRebellionUK: Today the Government had a chance to introduce any number of bills in the #QueensSpeech to help save lives in a #ClimateE…,"['queensspeech', 'climatee…']",,22,0,0
504,1524075563719270407,1507286648865931317,Climate Crisis,2022-05-10 17:15:05+00:00,en,"RT @ejfoundation: The world could see 1.5°C of heating in the next 5 years, say scientists. For millions around the globe, the #ClimateCris…",['climatecris…'],,7,0,0
505,1524075556911947778,126075164,Andrea,2022-05-10 17:15:03+00:00,en,"RT @joe8Zeta7: Niger school uses passive design for their energy crisis
@inhabitat #ClimateAction #ClimateActionNow #ClimateCrisis #Climate…","['climateaction', 'climateactionnow', 'climatecrisis', 'climate…']",,2,0,0
506,1524075534640156672,1430635403577540609,Stop the Badger Cull,2022-05-10 17:14:58+00:00,en,"RT @MikeHudema: Dear Humanity, #ClimateChange threatens our existence. 
If we don't act soon there'll be catastrophic biodiversity loss &amp; u…",['climatechange'],,612,0,0
507,1524075496585134081,1434482099076190223,Burhan Gujjar,2022-05-10 17:14:48+00:00,en,"Why do political leaders subordinate or confront the establishment?👇
https://t.co/nNy4gWNMM4 https://t.co/mUDAeTPr2V

#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,0
508,1524075485772324864,971432509002182657,DevTrain CEDI - INNOVATION AWARD WINNER AfricaSan5,2022-05-10 17:14:46+00:00,en,"“The climate emergency is a race we are losing, but it is a race we can win”.
#ClimateEmergency
#SustainableYouthDevelopment https://t.co/GkoKsrWnEP","['climateemergency', 'sustainableyouthdevelopment']",,0,0,0
509,1524075442734387200,1517188863944364034,Ashutosh Yadav,2022-05-10 17:14:36+00:00,en,"No soil no food  no life🙄

Now It's time to to the part of save soil Movement earth buddy 🌍♥️  #savesoil  🌏😊  let us make it happen 🌍 🙏
https://t.co/yqFFfSePw3 #savesoil   #UNCCDCOP15 #ClimateCrisis #SaveSoilAtCOP15 #ConsciousPlanet https://t.co/4pfWNtlIYY","['savesoil', 'savesoil', 'unccdcop15', 'climatecrisis', 'savesoilatcop15', 'consciousplanet']",,0,0,0
510,1524075441685819392,1363939860738899969,Climate Emergency Unit,2022-05-10 17:14:35+00:00,en,RT @CANSouthAsia: #climatechange can be addressed by adopting #sustainable options. Launching soon: Repository of Eco Village Development m…,"['climatechange', 'sustainable']",,21,0,0
511,1524075434694086656,15221598,"James Gingerich, @Expeflow #WorkEasier #RPA",2022-05-10 17:14:34+00:00,en,Water levels in Venice have dropped leaving gondolas stuck in the mud.  (Cheddar Gadgets) #Environment #ClimateChange https://t.co/LoujLLf6l1,"['environment', 'climatechange']",,0,0,1
512,1524075434257702914,597177733,Paradigm Shift,2022-05-10 17:14:34+00:00,en,"#GlobalWarming #ClimateChange will expose all the buried corpses, dysfunctional institutions, and lies of our civilization as it proceeds. https://t.co/xF7oV1rUKB","['globalwarming', 'climatechange']",,0,0,0
513,1524075422488608773,1097707277543460865,TJ McGuilacutti,2022-05-10 17:14:31+00:00,en,"RT @Mariana_Castano: This is #climatechange.

The main bridge connecting Pakistan and China got washed away yesterday due to the outburst o…",['climatechange.'],,144,0,0
514,1523739266018603008,72807467,Sunday Blake,2022-05-10 17:14:27+00:00,en,@sjgibson @SundayMargot @jim_dickinson Funnily enough I got appointed to the new university community panel today. #climatecrisis,['climatecrisis'],,0,0,58
515,1524075403127795712,1166652661543964672,Emaan Danish Khan,2022-05-10 17:14:26+00:00,en,"Sindh to experience extreme heat waves from May 11 or 12 onwards, mercury could touch even 50 degrees Celsius in some parts of the Sindh. Karachi during the heatwave could also exceed 40 degrees Celsius.

#Climatechange #Karachi","['climatechange', 'karachi']",,0,0,0
516,1524075397909864450,1517188863944364034,Ashutosh Yadav,2022-05-10 17:14:25+00:00,en,"No soil no food  no life🙄

Now It's time to to the part of save soil Movement earth buddy 🌍♥️  #savesoil  🌏😊  let us make it happen 🌍 🙏
https://t.co/yqFFfSePw3 #savesoil   #UNCCDCOP15 #ClimateCrisis #SaveSoilAtCOP15 #ConsciousPlanet https://t.co/57l2UpxE7f","['savesoil', 'savesoil', 'unccdcop15', 'climatecrisis', 'savesoilatcop15', 'consciousplanet']",,0,0,0
517,1524075397213831168,732870864,Karlos Zurutuza,2022-05-10 17:14:25+00:00,en,"RT @ShivanFazil: #ClimateChange exacerbates pre-existing grievances and drives inequalities in #Iraq, my latest with @odriscoll_dylan for @…","['climatechange', 'iraq,']",,8,0,0
518,1524075389307408384,1327442450957303809,News Views & Visions ™,2022-05-10 17:14:23+00:00,en,"RT @VegasVisions: Reality doom porn. 

We’re about at the second shark, due to a global economic downturn with #Covid, then the war in #Ukr…","['covid,', 'ukr…']",,10,0,0
519,1524075372270264320,35705550,Brigitte Granville,2022-05-10 17:14:19+00:00,en,"RT @MikeHudema: Ethiopia planted a record-breaking 350 million trees in 12 hours to fight the #climatecrisis.

We have solutions. Time to d…",['climatecrisis.'],,723,0,0
520,1524075364221284353,1517188863944364034,Ashutosh Yadav,2022-05-10 17:14:17+00:00,en,"No soil no food  no life🙄

Now It's time to to the part of save soil Movement earth buddy 🌍♥️  #savesoil  🌏😊  let us make it happen 🌍 🙏
https://t.co/yqFFfSePw3 #savesoil   #UNCCDCOP15 #ClimateCrisis #SaveSoilAtCOP15 #ConsciousPlanet https://t.co/qzpO8EuX6I","['savesoil', 'savesoil', 'unccdcop15', 'climatecrisis', 'savesoilatcop15', 'consciousplanet']",,0,0,0
521,1524075345649020929,1159104065441292289,Terra,2022-05-10 17:14:14+00:00,it,"Provo io!

Bipedi! Avete quasi un 50% di irripetibile probabilità di vivere una anticipazione dei famosi +1,5°C rispetto al preindustriale, già entro i prossimi 4 anni e mezzo!

Ho detto irripetibile? Be', in realtà la cosa potrebbe anche ripetersi!

Meglio, eh?

#ClimateCrisis",['climatecrisis'],,3,1,14
522,1524075335767130112,902276340,"Angel Bella 🌈🦄, Vinnie & Mom #ZSWesternMonth 🐎",2022-05-10 17:14:10+00:00,en,"RT @PeggyStuart: Democrats in #OR05! 
Would you rather have a candidate for Congress who is endorsed by @SierraClub (state and national cha…",['or05!'],,17,0,0
523,1524075307891924992,148012281,Saffron Road,2022-05-10 17:14:04+00:00,en,"💚 GO GREEN 💚 There are a number of things we can do to help the planet. Check out 20 ideas to help you go green in the kitchen from the @washingtonpost: https://t.co/qhTHeW6GTq

Share your tips in the comments.

#gogreen #ecofriendly #savetheplanet","['gogreen', 'ecofriendly', 'savetheplanet']",,0,0,0
524,1524075304679092227,379481082,Occupy London,2022-05-10 17:14:03+00:00,en,RT @XRebellionUK: Today the Government had a chance to introduce any number of bills in the #QueensSpeech to help save lives in a #ClimateE…,"['queensspeech', 'climatee…']",,22,0,0
525,1524075293945729024,1517188863944364034,Ashutosh Yadav,2022-05-10 17:14:00+00:00,en,"No soil no food  no life🙄

Now It's time to to the part of save soil Movement earth buddy 🌍♥️  #savesoil  🌏😊  let us make it happen 🌍 🙏
https://t.co/yqFFfSePw3 #savesoil   #UNCCDCOP15 #ClimateCrisis #SaveSoilAtCOP15 #ConsciousPlanet https://t.co/GG7eHwBvKw","['savesoil', 'savesoil', 'unccdcop15', 'climatecrisis', 'savesoilatcop15', 'consciousplanet']",,0,0,0
526,1524075287398567936,22055156,Jen Parrish-Hill 🌱 Ⓥ,2022-05-10 17:13:59+00:00,en,"RT @AWellFedWorld: In a new report, the UN’s Intergovernmental Panel on Climate Change has urged a switch to #plantbased diets as the most…",['plantbased'],,12,0,0
527,1524075279785807879,41333934,Lady Gytha Ogg 🕯 🇺🇦🐟 #dogooder 🌻 #notmypm🎪🕷,2022-05-10 17:13:57+00:00,en,"RT @XRebellionUK: Breaking: Eco-Extremists Disrupt Bridge #Outrage

Bridges being washed away in floods caused by #ClimateCrisis damaging c…","['outrage', 'climatecrisis']",,60,0,0
528,1524075254225596418,1517188863944364034,Ashutosh Yadav,2022-05-10 17:13:51+00:00,en,"No soil no food  no life🙄

Now It's time to to the part of save soil Movement earth buddy 🌍♥️  #savesoil  🌏😊  let us make it happen 🌍 🙏
https://t.co/yqFFfSePw3 #savesoil   #UNCCDCOP15 #ClimateCrisis #SaveSoilAtCOP15 #ConsciousPlanet https://t.co/x8oT3AyUtI","['savesoil', 'savesoil', 'unccdcop15', 'climatecrisis', 'savesoilatcop15', 'consciousplanet']",,0,0,0
529,1524075237662363648,1434482099076190223,Burhan Gujjar,2022-05-10 17:13:47+00:00,ur,"عمران خان کو معلوم ھوچکا ھے کہ؛ وہ اپنا مستقبل تاریک کر چکا ھے۔  اس لیے پاکستان تباہ کرنے میں مصروف ھے۔
#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,0
530,1524075218960097280,35051540,René Holder-McClean-Ramirez,2022-05-10 17:13:42+00:00,en,RT @CarolineLucas: I wonder if it’s ever occurred to Boris Johnson to introduce laws to target the #ClimateEmergency rather than laws to ta…,['climateemergency'],,1235,0,0
531,1524075217949179904,1578493338,Mark Collier,2022-05-10 17:13:42+00:00,en,"RT @PaulChatterton9: Here's what should be in the #QueensSpeech

#ClimateEmergency bill
#citizenincome bill
#landtax bill
#free national pu…","['queensspeech', 'climateemergency', 'citizenincome', 'landtax', 'free']",,1,0,0
532,1524075211196313606,391363387,Roberto Perez,2022-05-10 17:13:40+00:00,en,RT @AyanaLibrarian: A Republican leaked the draft so we stop talking about #CancelStudentDebt &amp; #ClimateEmergency,"['cancelstudentdebt', 'climateemergency']",,7,0,0
533,1524075179198259200,433780245,Georg Buchholz,2022-05-10 17:13:33+00:00,en,RT @GIZIndonesia: Today's visit of 🇩🇪@GermanyDiplo State Secretary @climatemorgan with @BMZ_Bund Head of Division Southeast Asia to the #Ge…,['ge…'],,3,0,0
534,1524075173510582273,635750362,Ashis Basu,2022-05-10 17:13:31+00:00,en,"RT @roomynaqvy: Telegraph India: Amitav Ghosh @GhoshAmitav on #ClimateCrisis. Excellent interview. Pls read. @sushiljadu @SumanaSiliguri

h…",['climatecrisis.'],,2,0,0
535,1524075149208653824,1434482099076190223,Burhan Gujjar,2022-05-10 17:13:26+00:00,ur,"پنجابی قوم کی طرف سے سندھیوں کی اخلاقی اور اصولی مدد کی جائے گی۔👇
https://t.co/kADOgZZLdg https://t.co/lQAIRW5QCu

#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,0
536,1524075112168923137,781209744715513856,Speak535,2022-05-10 17:13:17+00:00,en,"RT @GeraldKutney: Science is not out to get any industry ... it is only trying to save lives.

#ClimateBrawl #ClimateCrisis #ClimateEmergen…","['climatebrawl', 'climatecrisis', 'climateemergen…']",,22,0,0
537,1524075095337193473,34898084,Wladimir,2022-05-10 17:13:13+00:00,en,"RT @ShivanFazil: #ClimateChange exacerbates pre-existing grievances and drives inequalities in #Iraq, my latest with @odriscoll_dylan for @…","['climatechange', 'iraq,']",,8,0,0
538,1524075080111869952,28775565,Lucy,2022-05-10 17:13:09+00:00,en,RT @CarolineLucas: I wonder if it’s ever occurred to Boris Johnson to introduce laws to target the #ClimateEmergency rather than laws to ta…,['climateemergency'],,1235,0,0
539,1524075073572855813,1138436214992908289,energyreferral.xyz,2022-05-10 17:13:08+00:00,en,RT @AllenHart999: 96% green so far this month. We have also donated loads of renewable energy back into the grid. #solarenergy #solarpanel…,"['solarenergy', 'solarpanel…']",,3,0,0
540,1524075068375977985,18174189,Jon Toshio Lee,2022-05-10 17:13:06+00:00,en,"I wrote a thing. The #climatecrisis is worsening and our window for action is closing. We're also making progress on good policy and solutions here in Oregon, and need to keep going. https://t.co/9sRx4GrBhE",['climatecrisis'],{'place_id': 'ac88a4f17a51c7fc'},0,0,2
541,1524075065209458691,777834738727981056,Max Bürck-Gemassmer,2022-05-10 17:13:06+00:00,de,"Mit 50 % Wahrscheinlichkeit werden wir in den nächsten 5 Jahren die 1,5°-Grenze überschreiten. #ClimateEmergency 
 Climate limit of 1.5C close to being broken, scientists warn https://t.co/aL0XIEuRM3",['climateemergency'],,0,0,0
542,1524075064362209280,1476106570559901696,Pure Energy,2022-05-10 17:13:05+00:00,en,RT @WMO: The odds of at least one of the next 5 years temporarily reaching the #ParisAgreement threshold of 1.5°C have increased to 50:50.…,['parisagreement'],,633,0,0
543,1524075060436385800,1138436214992908289,energyreferral.xyz,2022-05-10 17:13:05+00:00,in,RT @Zxcxz_xyz: Hyundai &amp; Kia Pondering New EV Factory In Georgia https://t.co/EmcjyJL12x #Tesla #EV #ClimateChange #Renewables #RenewableEn…,"['tesla', 'ev', 'climatechange', 'renewables', 'renewableen…']",,2,0,0
544,1524075049736568833,1276399816751251456,VISHVAS CM,2022-05-10 17:13:02+00:00,und,#ConciousPlanet #ConciousPlanet #climatechange #SaveSoilAtCOP15 https://t.co/1J8h1QrzET,"['conciousplanet', 'conciousplanet', 'climatechange', 'savesoilatcop15']",,0,0,1
545,1524075048637636608,1434482099076190223,Burhan Gujjar,2022-05-10 17:13:02+00:00,ur,"وزیراعظم شہباز شریف نے عمران خان کے خلاف قانونی کاروائی کرنے کا اعلان کیا ھے۔👇
https://t.co/NAVbIH9mVK https://t.co/A2aHQ3QP9o

#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,1,0,1
546,1524075045865377795,2184934963,GO GREEN,2022-05-10 17:13:01+00:00,en,RT @rwclimate: Those of us having climate conversations think we're being loud &amp; clear - but the #climatecrisis is still only a tiny dot ou…,['climatecrisis'],,13,0,0
547,1524075036231061508,583658323,Fran Witt,2022-05-10 17:12:59+00:00,en,RT @RecourseTeam: The @IFC_org's Green Equity Approach is a welcome opportunity to phase out #coal financing by 2030. But much is still nee…,['coal'],,8,0,0
548,1524075009731346432,1328342600873435138,Sparrow on a mission to #savetheplanet 💚,2022-05-10 17:12:52+00:00,und,RT @Jeveuxdlamour: #savetheplanet #condor #SaveTheEarth #elcondorpasa #Peru #nature #humanity #energy #green #birds #freedom #twitter #Twit…,"['savetheplanet', 'condor', 'savetheearth', 'elcondorpasa', 'peru', 'nature', 'humanity', 'energy', 'green', 'birds', 'freedom', 'twitter', 'twit…']",,1,0,0
549,1524075000877264896,1328342600873435138,Sparrow on a mission to #savetheplanet 💚,2022-05-10 17:12:50+00:00,und,RT @opentableucc: #Recycle #SaveThePlanet #thinkgreen https://t.co/mhp1j3Tvmy,"['recycle', 'savetheplanet', 'thinkgreen']",,1,0,0
550,1524074968182579200,254642639,Monica,2022-05-10 17:12:43+00:00,en,RT @CarolineLucas: I wonder if it’s ever occurred to Boris Johnson to introduce laws to target the #ClimateEmergency rather than laws to ta…,['climateemergency'],,1235,0,0
551,1524074966483824641,1723230211,Nikhil Inamdar,2022-05-10 17:12:42+00:00,en,RT @Nik_Inamdar: The Indian state of Himachal Pradesh is planting millions of trees to mitigate the impact of #climatechange. It is also wa…,['climatechange.'],,10,0,0
552,1524074956933545984,2315860626,Amalia Barnoschi,2022-05-10 17:12:40+00:00,en,RT @ACFER01: #sustainablefarming @UN Intergovernmental Panel on #ClimateChange suggests eating less meat. Swapping ~20% of beef consumption…,"['sustainablefarming', 'climatechange']",,3,0,0
553,1524074954819526660,1434482099076190223,Burhan Gujjar,2022-05-10 17:12:39+00:00,ur,"چنگی گل اے وے کہ؛ عمران خان کولوں جان چھٹی۔ ماڑی گل اے وے کہ؛ شھباز شریف کولوں پاکستان تے حمزہ شھباز کولوں پنجاب نئیں چلنا۔
#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,0
554,1524074951766126593,1328342600873435138,Sparrow on a mission to #savetheplanet 💚,2022-05-10 17:12:39+00:00,en,"RT @PhiloThilo: Save the planet
PhiloThilo 10/05/2022
#digitalart #blueplanet #savetheplanet #philothilo https://t.co/AOZ4sfO1t1","['digitalart', 'blueplanet', 'savetheplanet', 'philothilo']",,2,0,0
555,1523889312382787585,2752089702,Rep. Roger Montoya,2022-05-10 17:12:37+00:00,en,@rogerfornm Heartbreaking  #ClimateEmergency,['climateemergency'],,0,0,79
556,1524074934519140354,1328342600873435138,Sparrow on a mission to #savetheplanet 💚,2022-05-10 17:12:34+00:00,en,"RT @HeroticaBumbles: I know some people hate it, but thank you @BurgerKing for switching to paper straws. #savetheplanet",['savetheplanet'],,1,0,0
557,1524074930274541569,1390220254710845443,idkflowers,2022-05-10 17:12:33+00:00,und,"RT @albatros_world: #radio #radiofrequenza
#radiobroadcast #radiohead #greeneconomy
#greeneconomyisthefuture #greenenergy
#greenenergysolut…","['radio', 'radiofrequenza', 'radiobroadcast', 'radiohead', 'greeneconomy', 'greeneconomyisthefuture', 'greenenergy', 'greenenergysolut…']",,2,0,0
558,1524074908862537731,1328342600873435138,Sparrow on a mission to #savetheplanet 💚,2022-05-10 17:12:28+00:00,und,"RT @albatros_world: #radio #radiofrequenza
#radiobroadcast #radiohead #greeneconomy
#greeneconomyisthefuture #greenenergy
#greenenergysolut…","['radio', 'radiofrequenza', 'radiobroadcast', 'radiohead', 'greeneconomy', 'greeneconomyisthefuture', 'greenenergy', 'greenenergysolut…']",,2,0,0
559,1524074892240556036,1448278884345077771,أوزون,2022-05-10 17:12:24+00:00,ar,"""سخا سوبر 300"".. أخر ابتكارات المصريين للتكيف مع #تغير_المناخ في قطاع #الزراعة 

التفاصيل هنا:
https://t.co/fKP5fxn6Qz

#وزارة_الزراعة
#مصر
#COP27 
#ClimateCrisis 
#ClimateActionNow https://t.co/HXt23HJPh1","['تغير_المناخ', 'الزراعة', 'وزارة_الزراعة', 'مصر', 'cop27', 'climatecrisis', 'climateactionnow']",,0,0,0
560,1524074888755138561,1003949688465354752,John Snowmountainer,2022-05-10 17:12:24+00:00,en,RT @AllenHart999: 96% green so far this month. We have also donated loads of renewable energy back into the grid. #solarenergy #solarpanel…,"['solarenergy', 'solarpanel…']",,3,0,0
561,1524074888381681664,736864753293742084,Surendra Gurjar,2022-05-10 17:12:23+00:00,en,RT @aojasviraj: Just a Gentle Reminder. #ClimateCrisis #ClimateChange https://t.co/ppQVVQMZGL,"['climatecrisis', 'climatechange']",,1,0,0
562,1524074887236698114,17308256,Peter Archibald,2022-05-10 17:12:23+00:00,en,"RT @wooozle: #ClimateCrisis 
The world’s first and largest factory to capture and convert carbon dioxide from the air into stone began oper…",['climatecrisis'],,1,0,0
563,1524074881352146947,187796215,Robert Morton,2022-05-10 17:12:22+00:00,en,"The Joint Chiefs of Staff warned #GlobalWarming is a #nationalsecurity threat a decade ago. The average global temperature could exceed 1.5 degrees Celsius by 2026, UN #meteorologists say.  #climatechange https://t.co/dECnt3gH2f https://t.co/n5AXxI5093","['globalwarming', 'nationalsecurity', 'meteorologists', 'climatechange']",,1,0,3
564,1524074881176031233,1144964440384790528,Leena Oikkonen,2022-05-10 17:12:22+00:00,en,"""The world effectively has made no serious progress compared to what is required""👇
#CO2 #ClimateCrisis https://t.co/NoNZ3KeW7u","['co2', 'climatecrisis']",,0,0,0
565,1524074874431492097,451869617,Amitav Ghosh,2022-05-10 17:12:20+00:00,en,"RT @roomynaqvy: Telegraph India: Amitav Ghosh @GhoshAmitav on #ClimateCrisis. Excellent interview. Pls read. @sushiljadu @SumanaSiliguri

h…",['climatecrisis.'],,2,0,0
566,1524074873219211264,1434482099076190223,Burhan Gujjar,2022-05-10 17:12:20+00:00,ur,"پنجابی قوم سماجی تے سیاسی بحران چوں کداں نکلے گی؟👇
https://t.co/adFxza5tOl https://t.co/m8JOIl31bK

#JhelumJalsa #KaisiHoMaa 
#غدار_عمران_ہے #جنت_البقیع_تعمیر_کرو  
#IraKhan  #globalWarming #امپورٹڈ__حکومت__نامنظور #rain #FerozeKhan","['jhelumjalsa', 'kaisihomaa', 'غدار_عمران_ہے', 'جنت_البقیع_تعمیر_کرو', 'irakhan', 'globalwarming', 'امپورٹڈ__حکومت__نامنظور', 'rain', 'ferozekhan']",,0,0,1
567,1524074872372183052,453196278,Aidee,2022-05-10 17:12:20+00:00,en,RT @WMO: The chance of temporarily reaching the #ParisAgreement 1.5°C threshhold for one of the next 5 years (2022-2026) is 50:50 and it is…,['parisagreement'],,136,0,0
568,1524074858816339968,1003949688465354752,John Snowmountainer,2022-05-10 17:12:16+00:00,in,RT @Zxcxz_xyz: Hyundai &amp; Kia Pondering New EV Factory In Georgia https://t.co/EmcjyJL12x #Tesla #EV #ClimateChange #Renewables #RenewableEn…,"['tesla', 'ev', 'climatechange', 'renewables', 'renewableen…']",,2,0,0
569,1524074854823219200,968776251983966209,Brave New Europe,2022-05-10 17:12:15+00:00,en,"IN ONE HOUR!

Zoomcast at BRAVE NEW EUROPE

Martin Cames @mc_ames

Smoke on the Water: Effort to reduce greenhouse gas emissions of international shipping

10 May at 8pm CET

In English with simultaneous German translation

Register (free): https://t.co/cmgIFZsYNB

#ClimateCrisis https://t.co/C22zmwB50v",['climatecrisis'],,0,0,0
570,1524074851916562433,359085676,Heitham Abu Hijleh || هيثم أبوحجلة,2022-05-10 17:12:15+00:00,en,RT @WMO: The chance of temporarily reaching the #ParisAgreement 1.5°C threshhold for one of the next 5 years (2022-2026) is 50:50 and it is…,['parisagreement'],,136,0,0
571,1524074841686650881,1427295474281713668,Seann Stoner,2022-05-10 17:12:12+00:00,en,"Historically low water levels in Lake Mead aren't the only thing that's frightening. Water levels are getting so low that they're unearthing bodies dumped there decades ago and ""more are likely to be found"" and it's all pretty disturbing. https://t.co/r7afkDsWeg #ClimateCrisis https://t.co/MmBDuT86wy",['climatecrisis'],,0,0,0
572,1524026232576356355,2157548857,#TuckFrump,2022-05-10 17:12:10+00:00,en,"@realTuckFrumper Renewable energy is our best approach for reducing carbon emissions and saving our world.

But: Science deniers dispute it. Pollution profiteers ignore it. Greedy oil companies refute it. Corrupt politicians vomit up what their corporate donors feed them.

#ClimateCrisis",['climatecrisis'],,0,0,23
573,1524074823638568961,1490227304596971520,Tanveerraza(official),2022-05-10 17:12:08+00:00,ur,"RT @punjabi_mujahid: کراچی کے پنجابی اور سندھی کراچی کی سیاست میں دلچسپی کیوں نہیں لیتے؟👇
https://t.co/AYtfCJde9h
#JhelumJalsa #KaisiHoMaa…","['jhelumjalsa', 'kaisihomaa…']",,1,0,0
